Declaration,Date reception,Frais engages,Adherent CIN,Adherent ville,Police,Code maladie
7563044.0,2023-09-01,3890.0,BE80WO,Casablanca,2000GPT4118,004
7572618.0,2023-06-24,4589.0,BE61ED,Casablanca,2000GPT4118,006
7577906.0,2023-11-22,9990.0,BE57XN,Rabat,065487956,002
7570085.0,2023-06-01,3074.0,BE95WL,Fes,2000GPT4118,004
7573935.0,2023-02-05,9024.0,BE70JC,Fes,065487956,006
7564476.0,2023-11-05,4327.0,BE72CA,Marrakech,2000GPT4118,009
7559968.0,2023-07-11,9940.0,BE10SP,Tanger,065487956,008
7550970.0,2023-02-18,2083.0,BE29FO,Agadir,2000GPT2564,009
7578572.0,2023-06-19,3242.0,BE31DX,Casablanca,2000GPT4118,011
7572482.0,2023-01-27,8205.0,BE72ZY,Casablanca,065487956,001
7569083.0,2023-02-09,9153.0,BE21VN,Casablanca,065487956,012
7561172.0,2023-11-21,2202.0,BE31BG,Casablanca,2000GPT2564,007
7570258.0,2023-10-30,7433.0,BE68AD,Khouribga,065487956,001
7552850.0,2023-04-22,7930.0,BE43WL,Casablanca,065487956,003
7549686.0,2023-02-27,4878.0,BE53EW,Casablanca,2000GPT4118,008
7550793.0,2023-04-01,896.0,BE19YC,Casablanca,2000GPT4587,006
7568245.0,2023-06-12,747.0,BE99WD,Fes,2000GPT4587,012
7565692.0,2023-11-16,5055.0,BE68WQ,Casablanca,2000GPT4118,006
7553078.0,2023-05-23,749.0,BE04HZ,Casablanca,2000GPT4587,004
7566489.0,2023-12-16,2886.0,BE57YH,Casablanca,2000GPT2564,008
7548698.0,2023-10-31,1292.0,BE62GP,Tanger,2000GPT4587,015
7549773.0,2023-11-01,7444.0,BE61DU,Casablanca,065487956,009
7560590.0,2023-05-05,2686.0,BE63UV,Fes,2000GPT2564,003
7576861.0,2023-09-27,8719.0,BE78WD,Tanger,065487956,002
7557340.0,2023-07-26,2795.0,BE25VJ,Casablanca,2000GPT2564,014
7556510.0,2023-03-30,9385.0,BE81OY,Casablanca,065487956,003
7569512.0,2023-07-27,4599.0,BE98CJ,Tanger,2000GPT4118,001
7550410.0,2023-08-29,752.0,BE38HN,Marrakech,2000GPT4587,001
7564921.0,2023-07-08,1960.0,BE87ZT,Fes,2000GPT2564,009
7559500.0,2023-04-08,9528.0,BE86LM,Casablanca,065487956,006
7556265.0,2023-06-14,4295.0,BE94GF,Casablanca,2000GPT4118,008
7551301.0,2023-11-26,9225.0,BE86ND,Casablanca,065487956,007
7564276.0,2023-07-05,1430.0,BE23KH,Fes,2000GPT4587,003
7551823.0,2023-12-27,7561.0,BE47KK,Tanger,065487956,003
7565385.0,2023-09-04,3319.0,BE85UB,Marrakech,2000GPT4118,003
7577049.0,2023-12-09,3955.0,BE58GC,Rabat,2000GPT4118,002
7558527.0,2023-07-28,8010.0,BE82JO,Fes,065487956,006
7562116.0,2023-02-01,3385.0,BE58IV,Casablanca,2000GPT4118,009
7575161.0,2023-02-26,3933.0,BE52SU,Casablanca,2000GPT4118,005
7558972.0,2023-10-18,7167.0,BE12KI,Marrakech,065487956,009
7578264.0,2023-09-23,697.0,BE21GY,Casablanca,2000GPT4587,007
7566268.0,2023-10-11,1178.0,BE52SI,Casablanca,2000GPT4587,001
7554017.0,2023-02-10,8273.0,BE21XA,Casablanca,065487956,012
7554927.0,2023-09-05,7025.0,BE26EF,Marrakech,065487956,002
7568346.0,2023-04-05,4560.0,BE71CQ,Casablanca,2000GPT4118,003
7563881.0,2023-05-17,3676.0,BE03NK,Casablanca,2000GPT4118,006
7556515.0,2023-05-08,7428.0,BE92PB,Marrakech,065487956,006
7571043.0,2023-11-11,4964.0,BE52IG,Casablanca,2000GPT4118,003
7567370.0,2023-07-04,1526.0,BE10VF,Casablanca,2000GPT4587,007
7552851.0,2023-10-07,9628.0,BE22QP,Agadir,065487956,008
7561505.0,2023-03-27,3373.0,BE28HZ,Rabat,2000GPT4118,012
7567558.0,2023-01-20,7150.0,BE02EG,Rabat,065487956,004
7565153.0,2023-01-16,4448.0,BE67ZS,Casablanca,2000GPT4118,012
7572304.0,2023-12-04,2292.0,BE68IO,Casablanca,2000GPT2564,011
7578471.0,2023-01-09,8749.0,BE05RH,Marrakech,065487956,014
7577535.0,2023-12-16,9370.0,BE01VB,Fes,065487956,001
7564091.0,2023-01-23,7179.0,BE24KG,Casablanca,065487956,008
7553233.0,2023-08-14,10112.0,BE05JN,Casablanca,065487956,015
7567752.0,2023-01-03,6077.0,BE99XQ,Casablanca,2000GPT9898,004
7551187.0,2023-02-26,596.0,BE44VV,Casablanca,2000GPT4587,003
7553131.0,2023-07-16,1448.0,BE15CV,Casablanca,2000GPT4587,008
7549949.0,2023-03-14,6449.0,BE25GI,Agadir,2000GPT9898,006
7554413.0,2023-08-17,1772.0,BE85AU,Fes,2000GPT2564,006
7572726.0,2023-11-13,4351.0,BE32IB,Fes,2000GPT4118,006
7560078.0,2023-12-11,7129.0,BE49JX,Fes,065487956,008
7550892.0,2023-03-15,863.0,BE12HH,Rabat,2000GPT4587,008
7552046.0,2023-12-10,9109.0,BE37RQ,Casablanca,065487956,003
7550055.0,2023-06-03,5731.0,BE80TE,Fes,2000GPT9898,008
7574752.0,2023-05-26,1572.0,BE54YC,Tanger,2000GPT4587,013
7563065.0,2023-07-20,8844.0,BE67LQ,Casablanca,065487956,006
7552175.0,2023-02-14,9467.0,BE65EE,Fes,065487956,004
7568717.0,2023-02-25,4553.0,BE42CF,Casablanca,2000GPT4118,008
7570218.0,2023-04-28,5765.0,BE87CK,Tanger,2000GPT9898,006
7562305.0,2023-09-10,5170.0,BE50WX,Casablanca,2000GPT9898,013
7567726.0,2023-11-08,863.0,BE71HN,Casablanca,2000GPT4587,012
7571759.0,2023-10-17,5617.0,BE61DF,Casablanca,2000GPT9898,009
7566472.0,2023-11-02,1421.0,BE44DR,Casablanca,2000GPT4587,013
7564778.0,2023-09-14,3216.0,BE22YM,Marrakech,2000GPT4118,004
7572176.0,2023-02-07,8585.0,BE82AU,Casablanca,065487956,004
7559486.0,2023-02-14,9199.0,BE91AU,Rabat,065487956,006
7550604.0,2023-07-27,1445.0,BE56SO,Agadir,2000GPT4587,003
7561388.0,2023-12-01,3773.0,BE17RW,Fes,2000GPT4118,014
7557029.0,2023-04-23,1284.0,BE79NS,Casablanca,2000GPT4587,001
7555018.0,2023-11-02,1128.0,BE74NQ,Casablanca,2000GPT4587,012
7556082.0,2023-11-12,674.0,BE25MT,Casablanca,2000GPT4587,003
7561143.0,2023-06-06,3042.0,BE37VT,Casablanca,2000GPT4118,004
7554912.0,2023-07-21,8061.0,BE68HG,Marrakech,065487956,012
7572525.0,2023-11-05,2229.0,BE03NQ,Khouribga,2000GPT2564,007
7561496.0,2023-05-10,7979.0,BE08NH,Agadir,065487956,009
7552423.0,2023-01-01,1124.0,BE29DN,Rabat,2000GPT4587,010
7567805.0,2023-11-01,7861.0,BE18HM,Agadir,065487956,014
7560906.0,2023-06-21,612.0,BE24RE,Rabat,2000GPT4587,006
7558085.0,2023-11-21,2067.0,BE35XU,Casablanca,2000GPT2564,005
7558235.0,2023-12-30,8426.0,BE00ER,Casablanca,065487956,006
7569444.0,2023-09-25,806.0,BE48XK,Marrakech,2000GPT4587,011
7553039.0,2023-07-19,4103.0,BE38CA,Fes,2000GPT4118,009
7571590.0,2023-09-01,8499.0,BE37QP,Casablanca,065487956,009
7550776.0,2023-08-22,1190.0,BE68ON,Casablanca,2000GPT4587,008
7567791.0,2023-06-08,614.0,BE95MN,Agadir,2000GPT4587,008
7565421.0,2023-05-19,1091.0,BE65WF,Marrakech,2000GPT4587,003
7570535.0,2023-02-24,1613.0,BE91AQ,Casablanca,2000GPT2564,003
7552355.0,2023-05-19,1497.0,BE10XJ,Fes,2000GPT4587,008
7567094.0,2023-10-29,7106.0,BE60ZF,Marrakech,065487956,003
7562538.0,2023-01-02,9690.0,BE43PQ,Casablanca,065487956,008
7562923.0,2023-05-17,9201.0,BE96UK,Casablanca,065487956,009
7560779.0,2023-11-15,8544.0,BE25IY,Casablanca,065487956,012
7573129.0,2023-10-15,10089.0,BE40NH,Fes,065487956,015
7574705.0,2023-10-16,1836.0,BE61PD,Casablanca,2000GPT2564,012
7571307.0,2023-10-01,8890.0,BE59SB,Casablanca,065487956,002
7550271.0,2023-12-13,6886.0,BE89OB,Casablanca,2000GPT9898,001
7574294.0,2023-10-29,8263.0,BE03UL,Casablanca,065487956,001
7578291.0,2023-01-18,3695.0,BE66NW,Rabat,2000GPT4118,008
7573399.0,2023-01-21,621.0,BE85NX,Casablanca,2000GPT4587,007
7566110.0,2023-08-24,8593.0,BE59MA,Casablanca,065487956,008
7548841.0,2023-07-31,9985.0,BE36HF,Rabat,065487956,004
7578004.0,2023-12-19,3934.0,BE03WT,Casablanca,2000GPT4118,002
7569780.0,2023-11-07,1308.0,BE57FV,Marrakech,2000GPT4587,011
7557705.0,2023-05-05,7204.0,BE71ZC,Agadir,065487956,003
7556783.0,2023-02-07,9209.0,BE12XS,Tanger,065487956,004
7568917.0,2023-06-02,7595.0,BE56GV,Casablanca,065487956,012
7549512.0,2023-11-04,8110.0,BE81QA,Casablanca,065487956,008
7571319.0,2023-06-06,3318.0,BE30VH,Casablanca,2000GPT4118,012
7559975.0,2023-12-16,1504.0,BE08CZ,Tanger,2000GPT4587,006
7572238.0,2023-05-09,4303.0,BE66SO,Casablanca,2000GPT4118,001
7554356.0,2023-02-22,4572.0,BE88OJ,Tanger,2000GPT4118,009
7576988.0,2023-01-04,9384.0,BE43DP,Rabat,065487956,012
7550461.0,2023-11-07,8363.0,BE47JA,Casablanca,065487956,008
7550494.0,2023-12-04,5773.0,BE89IH,Rabat,2000GPT9898,001
7550567.0,2023-02-07,4123.0,BE80RB,Rabat,2000GPT4118,009
7571817.0,2023-04-25,3669.0,BE98GM,Casablanca,2000GPT4118,007
7577325.0,2023-09-26,2523.0,BE08RS,Casablanca,2000GPT2564,002
7574529.0,2023-09-13,2749.0,BE40LL,Rabat,2000GPT2564,004
7549184.0,2023-11-10,7233.0,BE66MC,Fes,065487956,003
7576554.0,2023-08-07,8657.0,BE31MK,Rabat,065487956,010
7567780.0,2023-04-14,4344.0,BE25EZ,Marrakech,2000GPT4118,008
7570045.0,2023-10-23,811.0,BE01WO,Casablanca,2000GPT4587,008
7554010.0,2023-08-22,8208.0,BE11YV,Casablanca,065487956,013
7556090.0,2023-12-25,9098.0,BE73HS,Rabat,065487956,002
7563096.0,2023-03-31,4341.0,BE76ZS,Casablanca,2000GPT4118,002
7574933.0,2023-10-25,2477.0,BE40DM,Fes,2000GPT2564,014
7566523.0,2023-09-25,2000.0,BE32KC,Fes,2000GPT2564,004
7577199.0,2023-11-03,1529.0,BE59XC,Agadir,2000GPT4587,003
7573321.0,2023-10-14,7691.0,BE31VQ,Rabat,065487956,012
7558088.0,2023-02-12,983.0,BE42LU,Tanger,2000GPT4587,003
7567397.0,2023-01-04,5125.0,BE21GF,Casablanca,2000GPT9898,012
7555730.0,2023-02-07,7548.0,BE98MA,Casablanca,065487956,012
7571122.0,2023-03-28,7284.0,BE07DW,Rabat,065487956,011
7577462.0,2023-11-02,9635.0,BE42YH,Casablanca,065487956,002
7564322.0,2023-02-21,5689.0,BE06LS,Casablanca,2000GPT9898,012
7553766.0,2023-06-03,9813.0,BE38PZ,Casablanca,065487956,015
7568455.0,2023-09-30,4598.0,BE93RG,Fes,2000GPT4118,003
7568894.0,2023-07-26,4899.0,BE67VM,Casablanca,2000GPT4118,006
7567339.0,2023-09-13,723.0,BE81ID,Rabat,2000GPT4587,004
7554854.0,2023-09-18,1338.0,BE24NR,Casablanca,2000GPT4587,005
7560552.0,2023-11-03,827.0,BE78KB,Casablanca,2000GPT4587,008
7561695.0,2023-10-12,4872.0,BE20WZ,Casablanca,2000GPT4118,004
7565647.0,2023-12-05,1736.0,BE99UG,Casablanca,2000GPT2564,006
7573243.0,2023-07-13,8677.0,BE06NO,Marrakech,065487956,005
7570641.0,2023-12-29,5796.0,BE63JE,Tanger,2000GPT9898,012
7557766.0,2023-11-27,6262.0,BE54KA,Casablanca,2000GPT9898,006
7573880.0,2023-06-19,5528.0,BE23GM,Rabat,2000GPT9898,014
7556050.0,2023-04-14,9114.0,BE58NZ,Casablanca,065487956,002
7572559.0,2023-11-04,5451.0,BE87EW,Casablanca,2000GPT9898,007
7555015.0,2023-08-17,4779.0,BE56WL,Fes,2000GPT4118,004
7552666.0,2023-01-22,2999.0,BE39VA,Rabat,2000GPT2564,001
7566394.0,2023-12-03,3407.0,BE80MM,Casablanca,2000GPT4118,006
7555187.0,2023-02-14,4820.0,BE47QQ,Rabat,2000GPT4118,008
7549875.0,2023-08-26,878.0,BE61KG,Rabat,2000GPT4587,002
7570899.0,2023-11-23,8843.0,BE45JR,Casablanca,065487956,012
7557395.0,2023-04-24,568.0,BE49VW,Fes,2000GPT4587,006
7564206.0,2023-01-07,7971.0,BE63EL,Casablanca,065487956,007
7553845.0,2023-12-13,8876.0,BE08KZ,Casablanca,065487956,002
7570892.0,2023-03-26,9069.0,BE24ZE,Rabat,065487956,003
7573769.0,2023-02-03,7944.0,BE53PT,Tanger,065487956,001
7565508.0,2023-01-08,8557.0,BE35AJ,Casablanca,065487956,008
7550498.0,2023-01-28,674.0,BE23NU,Casablanca,2000GPT4587,005
7574787.0,2023-05-27,1923.0,BE12JP,Casablanca,2000GPT2564,012
7573328.0,2023-12-29,4699.0,BE78ZT,Rabat,2000GPT4118,001
7566056.0,2023-10-27,1247.0,BE78SX,Rabat,2000GPT4587,014
7567409.0,2023-04-18,1243.0,BE71MF,Casablanca,2000GPT4587,012
7566882.0,2023-12-22,8132.0,BE62MD,Casablanca,065487956,012
7560507.0,2023-12-16,4650.0,BE75NX,Casablanca,2000GPT4118,005
7577370.0,2023-02-14,4475.0,BE70JP,Tanger,2000GPT4118,015
7553631.0,2023-12-02,7255.0,BE44NQ,Casablanca,065487956,012
7553001.0,2023-08-31,8333.0,BE81NK,Fes,065487956,004
7571253.0,2023-01-30,1035.0,BE87OV,Casablanca,2000GPT4587,012
7568442.0,2023-05-10,9195.0,BE95YO,Fes,065487956,013
7558681.0,2023-05-16,1305.0,BE40WQ,Casablanca,2000GPT4587,011
7565135.0,2023-11-09,743.0,BE22KF,Casablanca,2000GPT4587,006
7569506.0,2023-03-22,1864.0,BE84QW,Casablanca,2000GPT2564,003
7549671.0,2023-06-23,9553.0,BE68YZ,Casablanca,065487956,001
7560574.0,2023-06-15,3886.0,BE93XM,Casablanca,2000GPT4118,009
7576615.0,2023-07-22,2387.0,BE31XN,Casablanca,2000GPT2564,003
7552048.0,2023-01-10,3173.0,BE13EQ,Casablanca,2000GPT4118,005
7566701.0,2023-11-01,5898.0,BE40SE,Marrakech,2000GPT9898,002
7578139.0,2023-04-11,1700.0,BE10MM,Casablanca,2000GPT2564,004
7569247.0,2023-12-22,1590.0,BE46SU,Fes,2000GPT4587,012
7559010.0,2023-02-01,9965.0,BE58UR,Casablanca,065487956,004
7570271.0,2023-01-25,4628.0,BE79TQ,Rabat,2000GPT4118,003
7560172.0,2023-11-29,5471.0,BE23KS,Casablanca,2000GPT9898,009
7565070.0,2023-10-10,4580.0,BE13ML,Casablanca,2000GPT4118,012
7578107.0,2023-04-07,2376.0,BE16CI,Rabat,2000GPT2564,010
7557169.0,2023-09-18,1476.0,BE67BA,Casablanca,2000GPT4587,004
7568762.0,2023-07-31,4950.0,BE65VT,Agadir,2000GPT4118,011
7551306.0,2023-09-06,8699.0,BE92QS,Casablanca,065487956,009
7555063.0,2023-08-21,710.0,BE72MT,Khouribga,2000GPT4587,012
7550005.0,2023-02-26,5554.0,BE39IO,Rabat,2000GPT9898,001
7567742.0,2023-10-09,9389.0,BE14DE,Agadir,065487956,001
7549613.0,2023-06-11,3980.0,BE81OA,Casablanca,2000GPT4118,009
7570062.0,2023-12-27,9159.0,BE07OV,Casablanca,065487956,003
7550623.0,2023-06-08,7442.0,BE69YW,Rabat,065487956,003
7557084.0,2023-11-29,8770.0,BE25TF,Casablanca,065487956,003
7570616.0,2023-06-23,643.0,BE26TX,Casablanca,2000GPT4587,011
7564636.0,2023-03-10,5055.0,BE97AI,Agadir,2000GPT4118,006
7573871.0,2023-12-04,3458.0,BE11OF,Fes,2000GPT4118,006
7577410.0,2023-06-29,8627.0,BE67QK,Marrakech,065487956,001
7572870.0,2023-08-23,685.0,BE58FF,Tanger,2000GPT4587,009
7549672.0,2023-11-03,9514.0,BE59ZS,Casablanca,065487956,002
7575526.0,2023-04-26,7208.0,BE02BP,Casablanca,065487956,008
7574021.0,2023-03-10,3380.0,BE47DR,Rabat,2000GPT4118,010
7555081.0,2023-06-24,1609.0,BE92FL,Casablanca,2000GPT4587,012
7563371.0,2023-05-23,8670.0,BE19FR,Casablanca,065487956,005
7556670.0,2023-11-29,3394.0,BE44EM,Casablanca,2000GPT4118,011
7560892.0,2023-07-07,3952.0,BE89DL,Casablanca,2000GPT4118,014
7575508.0,2023-11-09,7960.0,BE78YS,Rabat,065487956,004
7557753.0,2023-02-28,9729.0,BE25IZ,Casablanca,065487956,006
7549012.0,2023-04-09,5444.0,BE67ZR,Agadir,2000GPT9898,012
7570929.0,2023-04-13,899.0,BE48HF,Casablanca,2000GPT4587,012
7572126.0,2023-06-17,839.0,BE22QW,Casablanca,2000GPT4587,005
7549554.0,2023-11-09,1137.0,BE20VC,Agadir,2000GPT4587,001
7549508.0,2023-02-05,1457.0,BE91SP,Casablanca,2000GPT4587,013
7568456.0,2023-01-18,6099.0,BE20WZ,Casablanca,2000GPT9898,002
7564202.0,2023-11-23,693.0,BE04WW,Rabat,2000GPT4587,012
7565213.0,2023-12-13,737.0,BE58OO,Tanger,2000GPT4587,008
7565672.0,2023-08-08,7975.0,BE68IR,Marrakech,065487956,008
7567028.0,2023-12-07,9660.0,BE40FH,Casablanca,065487956,006
7576395.0,2023-12-20,9019.0,BE51DW,Casablanca,065487956,010
7574449.0,2023-07-17,9599.0,BE42WA,Tanger,065487956,014
7565872.0,2023-05-07,3678.0,BE93HB,Marrakech,2000GPT4118,012
7575193.0,2023-01-15,3859.0,BE41XX,Casablanca,2000GPT4118,007
7570961.0,2023-05-03,3269.0,BE42ZV,Rabat,2000GPT4118,011
7572161.0,2023-06-07,1117.0,BE49VM,Agadir,2000GPT4587,004
7555428.0,2023-12-04,7884.0,BE48GW,Tanger,065487956,007
7552908.0,2023-04-20,9927.0,BE18QH,Casablanca,065487956,009
7564561.0,2023-04-16,1874.0,BE47GB,Fes,2000GPT2564,002
7573197.0,2023-11-02,1152.0,BE84PF,Tanger,2000GPT4587,004
7557435.0,2023-06-08,9382.0,BE37SN,Casablanca,065487956,012
7568134.0,2023-10-20,7721.0,BE08WN,Marrakech,065487956,002
7551536.0,2023-10-05,9417.0,BE43HM,Casablanca,065487956,008
7564475.0,2023-11-04,3155.0,BE21KR,Casablanca,2000GPT4118,004
7576322.0,2023-11-07,9014.0,BE38BS,Casablanca,065487956,007
7565934.0,2023-08-16,7893.0,BE77DG,Casablanca,065487956,013
7564526.0,2023-07-08,8238.0,BE38EB,Casablanca,065487956,012
7573291.0,2023-12-05,3811.0,BE98VB,Tanger,2000GPT4118,013
7553243.0,2023-11-22,3570.0,BE50NO,Casablanca,2000GPT4118,011
7566053.0,2023-07-23,5883.0,BE82FJ,Casablanca,2000GPT9898,013
7550213.0,2023-01-28,3746.0,BE78WS,Tanger,2000GPT4118,008
7555638.0,2023-06-24,2130.0,BE78BN,Casablanca,2000GPT2564,009
7563596.0,2023-11-07,827.0,BE57ML,Marrakech,2000GPT4587,008
7562272.0,2023-12-06,5151.0,BE22PB,Marrakech,2000GPT9898,004
7558261.0,2023-12-30,1360.0,BE63AQ,Casablanca,2000GPT4587,008
7561216.0,2023-03-16,7907.0,BE44BC,Fes,065487956,003
7554883.0,2023-06-03,1481.0,BE99OZ,Agadir,2000GPT4587,015
7567110.0,2023-07-04,1360.0,BE40GY,Marrakech,2000GPT4587,004
7551597.0,2023-10-27,3290.0,BE50LZ,Fes,2000GPT4118,005
7556471.0,2023-10-28,8504.0,BE37XQ,Casablanca,065487956,008
7550038.0,2023-10-31,8096.0,BE71EG,Marrakech,065487956,007
7555675.0,2023-12-02,7670.0,BE05ZT,Casablanca,065487956,005
7576434.0,2023-09-06,1980.0,BE11VY,Casablanca,2000GPT2564,009
7568015.0,2023-03-23,8887.0,BE04TO,Rabat,065487956,014
7577838.0,2023-04-01,3716.0,BE00IP,Rabat,2000GPT4118,005
7571898.0,2023-08-16,4324.0,BE82QY,Casablanca,2000GPT4118,012
7561678.0,2023-12-08,8698.0,BE56YM,Marrakech,065487956,001
7561445.0,2023-06-30,8608.0,BE41MV,Casablanca,065487956,006
7571296.0,2023-10-05,7533.0,BE53DD,Casablanca,065487956,013
7568223.0,2023-09-11,9164.0,BE18UU,Khouribga,065487956,003
7560282.0,2023-09-07,9673.0,BE09LO,Fes,065487956,008
7552360.0,2023-12-21,2144.0,BE25IR,Rabat,2000GPT2564,001
7554708.0,2023-09-20,3239.0,BE22MX,Casablanca,2000GPT4118,013
7563898.0,2023-09-06,4555.0,BE20VS,Rabat,2000GPT4118,009
7558910.0,2023-11-08,1184.0,BE56ZP,Tanger,2000GPT4587,002
7562444.0,2023-11-16,767.0,BE45MW,Casablanca,2000GPT4587,012
7555314.0,2023-11-27,1248.0,BE84YD,Rabat,2000GPT4587,003
7552876.0,2023-09-07,7622.0,BE66UR,Casablanca,065487956,006
7563236.0,2023-12-05,7264.0,BE81KM,Casablanca,065487956,012
7555516.0,2023-06-04,9379.0,BE67NU,Casablanca,065487956,008
7559182.0,2023-04-06,8325.0,BE12DO,Marrakech,065487956,010
7573353.0,2023-11-06,1969.0,BE26QL,Khouribga,2000GPT2564,004
7575489.0,2023-10-13,8104.0,BE02UJ,Khouribga,065487956,010
7549819.0,2023-07-25,3735.0,BE11FN,Casablanca,2000GPT4118,001
7562535.0,2023-10-18,4396.0,BE42RU,Casablanca,2000GPT4118,007
7569433.0,2023-10-27,4728.0,BE68PS,Tanger,2000GPT4118,001
7572279.0,2023-12-19,8030.0,BE81FI,Casablanca,065487956,002
7566167.0,2023-02-22,8874.0,BE39IM,Casablanca,065487956,003
7559332.0,2023-08-11,9745.0,BE15IO,Casablanca,065487956,013
7561599.0,2023-02-03,9657.0,BE08CU,Casablanca,065487956,004
7567210.0,2023-12-19,9963.0,BE23BH,Rabat,065487956,012
7570186.0,2023-03-04,6888.0,BE16KI,Marrakech,2000GPT9898,012
7570844.0,2023-07-17,7893.0,BE40ZQ,Fes,065487956,009
7573497.0,2023-12-02,9522.0,BE95OX,Casablanca,065487956,005
7554383.0,2023-05-13,4194.0,BE77PW,Casablanca,2000GPT4118,013
7559484.0,2023-01-02,3462.0,BE38OS,Casablanca,2000GPT4118,001
7561973.0,2023-05-21,5337.0,BE86YR,Casablanca,2000GPT9898,003
7556248.0,2023-05-20,4969.0,BE06EB,Marrakech,2000GPT4118,003
7559663.0,2023-11-27,1696.0,BE64DJ,Casablanca,2000GPT2564,009
7569531.0,2023-09-23,607.0,BE26PF,Casablanca,2000GPT4587,003
7570421.0,2023-12-22,2304.0,BE23BU,Fes,2000GPT2564,013
7565351.0,2023-09-03,7836.0,BE00MS,Casablanca,065487956,004
7575644.0,2023-09-24,1769.0,BE99YL,Rabat,2000GPT2564,011
7549038.0,2023-09-24,1860.0,BE73PF,Casablanca,2000GPT2564,012
7555295.0,2023-07-06,6942.0,BE13GQ,Casablanca,2000GPT9898,005
7562544.0,2023-09-08,3224.0,BE77KQ,Casablanca,2000GPT4118,013
7577988.0,2023-03-09,7937.0,BE83RT,Casablanca,065487956,002
7552054.0,2023-05-16,9165.0,BE85XH,Rabat,065487956,008
7552318.0,2023-04-06,1228.0,BE44VK,Marrakech,2000GPT4587,014
7554323.0,2023-02-06,2778.0,BE35ID,Casablanca,2000GPT2564,003
7571060.0,2023-08-03,9721.0,BE55DC,Casablanca,065487956,003
7570585.0,2023-02-18,1536.0,BE30AT,Casablanca,2000GPT4587,013
7566487.0,2023-12-20,1051.0,BE92OH,Casablanca,2000GPT4587,004
7561853.0,2023-12-04,3594.0,BE54TG,Agadir,2000GPT4118,002
7575365.0,2023-03-09,7901.0,BE51BY,Casablanca,065487956,015
7576457.0,2023-09-14,4467.0,BE40LH,Marrakech,2000GPT4118,006
7567141.0,2023-09-03,2591.0,BE40MN,Rabat,2000GPT2564,003
7553897.0,2023-12-12,4218.0,BE84GR,Rabat,2000GPT4118,004
7575267.0,2023-10-18,4118.0,BE67EN,Casablanca,2000GPT4118,014
7562426.0,2023-06-30,7196.0,BE72JI,Tanger,065487956,003
7574701.0,2023-12-10,9865.0,BE43NO,Rabat,065487956,008
7563834.0,2023-03-10,8531.0,BE74HL,Casablanca,065487956,008
7576568.0,2023-10-02,4454.0,BE53PO,Tanger,2000GPT4118,009
7575127.0,2023-04-22,1623.0,BE69ZJ,Casablanca,2000GPT4587,014
7564596.0,2023-07-06,3420.0,BE18HN,Casablanca,2000GPT4118,008
7576466.0,2023-11-04,7074.0,BE96HE,Marrakech,065487956,005
7559601.0,2023-12-30,4920.0,BE20PX,Casablanca,2000GPT4118,005
7570410.0,2023-03-10,4190.0,BE32GO,Casablanca,2000GPT4118,003
7562072.0,2023-03-11,1803.0,BE70RO,Casablanca,2000GPT2564,007
7556668.0,2023-12-20,4353.0,BE66OZ,Casablanca,2000GPT4118,011
7568077.0,2023-02-27,7044.0,BE04KY,Agadir,065487956,001
7550069.0,2023-05-30,4927.0,BE99QU,Casablanca,2000GPT4118,013
7561224.0,2023-02-27,8957.0,BE38CZ,Rabat,065487956,009
7550921.0,2023-03-06,10083.0,BE28OL,Tanger,065487956,012
7573704.0,2023-12-25,6086.0,BE85MI,Casablanca,2000GPT9898,014
7567118.0,2023-10-24,7874.0,BE58BO,Fes,065487956,008
7570984.0,2023-08-31,1129.0,BE89DM,Tanger,2000GPT4587,001
7553536.0,2023-12-19,8943.0,BE99LT,Casablanca,065487956,013
7573387.0,2023-10-20,7302.0,BE27YJ,Marrakech,065487956,008
7563951.0,2023-01-22,6643.0,BE71IF,Casablanca,2000GPT9898,004
7566411.0,2023-04-04,2591.0,BE66XV,Casablanca,2000GPT2564,008
7577502.0,2023-11-23,1678.0,BE80EV,Casablanca,2000GPT2564,008
7558307.0,2023-12-18,5703.0,BE82EU,Casablanca,2000GPT9898,004
7553306.0,2023-10-03,9985.0,BE83SX,Tanger,065487956,008
7555966.0,2023-12-31,8247.0,BE35FW,Agadir,065487956,007
7568005.0,2023-11-06,1118.0,BE86RR,Marrakech,2000GPT4587,011
7575286.0,2023-12-26,4059.0,BE74VM,Rabat,2000GPT4118,010
7563614.0,2023-04-04,8977.0,BE16JI,Casablanca,065487956,004
7575302.0,2023-10-30,1435.0,BE71WB,Rabat,2000GPT4587,008
7549897.0,2023-04-17,4015.0,BE69KS,Rabat,2000GPT4118,008
7575717.0,2023-02-16,9693.0,BE35IA,Tanger,065487956,007
7578179.0,2023-12-08,4588.0,BE15WU,Casablanca,2000GPT4118,013
7549616.0,2023-02-03,2650.0,BE46GA,Casablanca,2000GPT2564,008
7558729.0,2023-10-12,970.0,BE48IJ,Casablanca,2000GPT4587,004
7570509.0,2023-11-25,3476.0,BE48HR,Casablanca,2000GPT4118,011
7561700.0,2023-04-13,1063.0,BE03JZ,Casablanca,2000GPT4587,014
7573589.0,2023-04-29,7395.0,BE89SF,Casablanca,065487956,013
7566608.0,2023-11-15,1146.0,BE76UJ,Casablanca,2000GPT4587,014
7572160.0,2023-02-21,4442.0,BE24QD,Casablanca,2000GPT4118,006
7569082.0,2023-11-02,7705.0,BE31BB,Casablanca,065487956,009
